time_s,torque,deflection
0.49120140075683594,0.0004593317290705349,131983.0179
0.5918383598327637,0.030224027772841198,131984.81611
0.6922452449798584,0.1093209515187873,131975.93449900002
0.791682243347168,0.23646397412551137,131949.74104910003
0.8917026519775391,0.16783981380237345,131940.16694419004
0.9924783706665039,0.07082895262267648,131934.25024977105
1.0914571285247803,0.06853229397732381,131958.22522479395
1.191849708557129,0.09535726695504304,131974.80270231457
1.2915453910827637,0.24289461833249887,131991.22243208313
1.3922045230865479,0.3642500611529342,132013.80018887483
1.4914565086364746,0.4678752992312469,132046.72016998735
1.5923900604248047,0.3419265391201062,132060.34815298862
1.691436529159546,0.28506127106117396,132059.41333768977
1.7918384075164795,0.5286908201601856,132060.27200392078
1.8924710750579834,0.5948345891463427,132054.2448035287
1.9917809963226318,0.4496857627600537,132031.02032317585
2.091911554336548,0.4664973040440353,132022.71829085826
2.1920700073242188,0.5939159256882016,131995.64646177244
2.2923643589019775,0.636266311108505,131968.6818155952
2.392367124557495,0.5293338845808845,131976.31363403567
2.4923934936523438,0.5260266961315766,131991.08227063212
2.5924489498138428,0.4538197483216885,131969.17404356893
2.6914756298065186,0.5613952392700078,131952.75663921202
2.7913763523101807,0.4709987549889265,131933.18097529083
2.892336368560791,0.412204293667898,131927.16287776176
2.9922266006469727,0.1209879774371789,131933.7465899856
3.0919787883758545,0.0341742806428478,131940.97193098703
3.1916189193725586,0.027008705669347453,131954.17473788833
3.2922093868255615,0.026916839323533347,131963.3572640995
3.3914809226989746,0.025355111444693528,131972.22153768956
3.4920766353607178,0.058518862283586146,131980.0993839206
3.5919973850250244,-0.04841356424403438,131986.68944552855
3.692063808441162,-0.0684404276315097,131992.3205009757
3.7921695709228516,-0.08176104777455521,131997.28845087814
3.891724109649658,-0.053649945955438476,132002.75960579034
3.992095947265625,-0.06788922955662506,132006.7836452113
4.0920586585998535,-0.10610562941529357,132011.50528069018
4.192830324172974,-0.07303374492221505,132015.85475262115
4.292236566543579,-0.09361180638457502,132020.46927735905
4.391934394836426,-0.11079081305181301,132023.72234962313
4.4926698207855225,-0.11207694189321052,132025.65011466082
4.592275381088257,-0.060264322854054184,132027.58510319475
4.692072629928589,-0.1251219629988137,132030.12659287528
4.791813850402832,-0.11777265533368515,132032.81393358775
4.891906261444092,-0.10959655055622963,132034.63254022898
4.991771221160889,-0.03656280563401458,132036.5692862061
5.0918190479278564,-0.07533040356756772,132038.3123575855
5.191792249679565,0.03665467197982868,132038.98112182695
5.29168701171875,0.11235254093065283,132034.68300964424
5.391917705535889,0.012861288413974978,132031.5147086798
5.491804838180542,-0.04896476231891902,132031.46323781184
5.591804504394531,-0.09315247465550448,132033.21691403067
5.691953659057617,-0.06871602666895202,132034.0952226276
5.791807651519775,-0.08001558720408718,132035.08570036484
5.891907691955566,-0.05971312477916954,132033.87713032836
5.992032766342163,-0.03803266716704029,132034.48941729552
6.09180760383606,-0.16692115034423238,132034.14047556598
6.191839933395386,-0.10426830249901142,132034.1264280094
6.292067527770996,-0.10436016884482553,132033.31378520845
6.3913657665252686,-0.09269314292643395,132033.9824066876
6.4913575649261475,-0.0802911862415295,132032.98416601884
6.591734170913696,-0.09140701408503644,132033.68574941694
6.69209885597229,-0.07680026510059344,132034.21717447526
6.7919862270355225,-0.04620877194449581,132034.99545702775
6.891763925552368,-0.06862416032313792,132033.39591132497
6.992031574249268,-0.051537020001714014,132033.65632019247
7.091792345046997,-0.04565757386961117,132032.69068817323
7.192463397979736,-0.07229881415570219,132033.52161935592
7.29189395904541,-0.08350650834502325,132034.06945742032
7.3918750286102295,-0.0762490670257088,132035.0625116783
7.492094278335571,-0.051996351730784554,132036.05626051046
7.591636657714844,-0.0382163998586685,132036.65063445942
7.691507339477539,0.0008267971123269628,132037.98557101347
7.7916038036346436,-0.02131299222887282,132039.08701391213
7.891445875167847,-0.05438487672195133,132034.37831252092
7.991567850112915,-0.08754862756084396,132035.34048126882
8.092158794403076,-0.06991028916453541,132035.80643314193
8.192370891571045,-0.06641936802359935,132036.12578982775
8.292139291763306,-0.10518696595715249,132036.213210845
8.39224886894226,-0.11418986784693498,132036.89188976047
8.491688013076782,-0.12934781490626263,132037.60270078442
8.59172511100769,-0.13724832064627585,132037.842430706
8.692104816436768,-0.1249382303071855,132038.55818763538
8.79145359992981,-0.13770765237534638,132039.40236887184
8.891279935836792,-0.15369239654700098,132039.96213198465
8.992343425750732,-0.15562158980909724,132040.36591878618
9.0913827419281,-0.15176320328490472,132042.12932690757
9.191561460494995,-0.1184157197543839,132042.7163942168
9.292154550552368,-0.08075051797060004,132042.04475479512
9.392404556274414,-0.05907006035847079,132043.24027931562
9.491356372833252,-0.029121631623071912,132044.71625138406
9.591537952423096,-0.07138015069756112,132044.54462624565
9.692487478256226,-0.03068335950191173,132045.5901636211
9.791407823562622,-0.046943702711008665,132046.031147259
9.891491413116455,-0.05401741133869491,132046.2280325331
9.99158239364624,-0.03794080082122618,132041.7052292798
10.091494083404541,-0.007349307665128558,132042.3347063518
10.192297458648682,0.046668103673566344,132036.50123571663
10.29148817062378,0.07551413625919594,132027.35111214497
10.391406774520874,0.13375739950533977,132019.71600093046
10.491482496261597,0.028202968164930845,132013.3444008374
10.591484308242798,0.02866229989400138,132011.70996075368
10.691598415374756,-0.006614376898615703,132004.6389646783
10.791440486907959,-0.08258784488688217,132009.37506821047
10.891639947891235,-0.0869055631401452,132013.23756138943
10.991454839706421,-0.08120984969967057,132016.21380525047
11.091464519500732,-0.0802911862415295,132019.59242472542
11.192105054855347,-0.08378210738246557,132021.13318225287
11.292269945144653,-0.08093425066222826,132023.5198640276
11.391826152801514,-0.08203664681199753,132025.36787762484
11.492228507995605,-0.0801993198957154,132027.83108986236
11.591832876205444,-0.08277157757851039,132029.14798087612
11.691546440124512,-0.07725959682966398,132029.0331827885
11.792189598083496,-0.08010745354990129,132029.42986450964
11.891817569732666,-0.05328248057218205,132027.9868780587
11.991645574569702,0.00762490670257088,132020.88819025282
12.091883659362793,-0.01524981340514176,132024.39937122754
12.191513299942017,-0.03463361237191833,132022.9594341048
12.291664361953735,-0.04565757386961117,132022.6634906943
12.391755819320679,-0.04492264310309831,132022.0971416249
12.491621494293213,-0.03564414217587351,132022.6874274624
12.591764211654663,-0.033990547951219585,132021.01868471617
12.69187068939209,-0.03196948834330923,132020.01681624455
12.791718006134033,-0.03959439504588011,132020.3151346201
12.891748905181885,-0.05613033729241937,132022.0836211581
12.99175214767456,-0.06109111996638114,132023.17525904227
13.092201471328735,-0.03481734506354655,132019.05773313806
13.191665887832642,-0.004409584599077135,132016.65195982426
13.291945457458496,-0.0249876460614371,132015.98676384182
13.392316579818726,0.045198242140540634,131996.28808745765
13.491929054260254,-0.0328881518014503,131994.7592787119
13.592022180557251,0.03748146909215565,131987.6833508407
13.69184398651123,-0.03298001814726441,131986.31501575664
13.792087078094482,-0.0014698615330257117,131988.183514181
13.891700267791748,-0.048781029627290806,131985.4651627629
